"K008552"	1.325245787
"K003229"	1.367671683
"K015594"	1.288592417
"A000446"	4.459542994
"A004042"	4.604820887
"A004450"	4.604820899
"A005311"	4.60482091
"A004382"	-4.742887854
"A005824"	-4.742887869
"A014853"	-4.742887847
"A007848"	-4.742887852
"A011590"	-4.72759328
"A014252"	-4.742887851
"A006773"	4.867695091
"A009522"	4.86769514
"A010043"	4.867695074
"A002125"	4.807234454
"K003270"	0.8498426815
"K010861"	1.014484926
"K014981"	1.179613976
"A013488"	4.302513376
"A004384"	4.389617688
"K009182"	1.040470626
"K005225"	1.058429099
"A001057"	-3.845028336
"A013410"	-3.845028323
"A007075"	-4.117387984
"A013274"	-4.117387966
"A005866"	-3.008933405
"A004066"	-2.947244054
"A015842"	-3.969809895
"A013405"	-2.947244016
"A000746"	-2.684552702
"A013132"	-2.684553017
"A002849"	-2.983474634
"K009520"	-0.6405144342
"A001017"	-2.64872892
"A002065"	-2.593488644
"A014617"	-2.385681615
"A007505"	-2.445930803
"A008906"	-2.445930785
"A016206"	-3.275425011
"K010975"	-0.6331575735
"A000444"	-3.539217224
"A011159"	-2.715257461
"A007025"	-2.828905226
"A001097"	-2.699111339
"A007169"	-2.319914408
"A000528"	-2.206278035
"A006338"	-2.206279035
"A010679"	-2.308809834
"A010958"	-2.384237248
"A006392"	-2.391220885
"K011935"	-0.6414385464
"K002451"	-1.370125089
"K003786"	-1.268085109
"K002509"	-1.268085053
"A004714"	-1.654521827
"A008146"	-1.587964661
"A001628"	-3.698342992
"A008896"	-2.431054012
"A008108"	-1.784290485
"A012292"	-4.157016061
"A008264"	-4.107028998
"A014339"	-1.546653781
"A011053"	-4.040806059
"A011479"	-4.040806054
"A007195"	-4.157016075
"A002813"	-3.984306371
"A011343"	-3.630719864
"A010131"	-3.630719888
"A000540"	-3.63071982
"A002615"	-3.479697725
"A003819"	1.928582637
"K000038"	0.6869262267
"K013859"	-0.29289678
"K007991"	0.6869262057
"K011745"	0.1847590134
"K009350"	-0.8766399193
"K009858"	-0.9864852129
"K013640"	0.1308839736
"K005549"	0.6290101875
"A001623"	1.114507487
"K013487"	-0.149063004
"A000565"	-1.005459524
"A007998"	1.896684451
"A007876"	1.793733022
"A007666"	1.71038106
"A005660"	-2.072515388
"G010864"	-2.763966638
"A002653"	1.764698165
"A008825"	-1.23591675
"A003563"	-1.23591678
"A001223"	-1.235916751
"A008643"	-1.235916751
"A006539"	-1.235916774
"A001154"	-1.235916845
"A014916"	-1.235916766
"A001062"	-1.235916769
"K000957"	-0.3876410991
"A013988"	-0.9255866596
"A014726"	1.484805074
"A012229"	-2.419023596
"A008861"	1.484805045
"A008048"	1.484805087
"A004242"	1.474941452
"A006413"	-1.077875683
"A011978"	-1.984010149
"A014310"	-1.077875703
"A008000"	-0.656003187
"O012362"	2.009112708
"A008078"	-0.8503851159
"A010278"	-1.077875825
"A013518"	-0.6560031955
"K005062"	-0.9704372733
"K013135"	-1.576811736
"K013396"	-0.1426726753
"A003343"	-0.4863412205
"G004489"	-2.077564989
"G000891"	-2.237845511
"G002468"	-2.237845477
"G013441"	-2.237845527
"K002646"	-0.9492684343
"G007082"	-2.077564979
"G015011"	-2.07756505
"K015506"	0.1370118419
"K013127"	0.2706536778
"K014224"	-0.6006132708
"A014272"	-2.268966985
"K001443"	0.05248722571
"A013254"	-1.01301019
"A003570"	-2.434568217
"K009045"	-1.09891717
"K014143"	-0.08568804058
"K009454"	-2.067029167
"K003020"	0.4316504384
"K003879"	-0.06652166025
"A013509"	1.815479948
"K009575"	0.2090405429
"A005480"	-1.458334747
"O008855"	2.131814957
"K013182"	-0.05681965134
"A014253"	-0.9263749002
"G002006"	-1.410010263
"A015371"	2.337744613
"G002339"	-1.528383227
